"time (UTC)","chlorophyll (μg/L)","qc_chlorophyll","phycoerythrin (ppb)","qc_phycoerythrin","cdom (ppb)","qc_cdom"
"2025-05-01 08:00:02.812","2.674099922180176","0","-0.04259999841451645","2","63.0629997253418","8"
"2025-05-01 08:05:03.161","2.4321000576019287","0","0.0","0","63.244998931884766","0"
"2025-05-01 08:10:02.591","3.037100076675415","0","0.0","0","61.42499923706055","0"
"2025-05-01 08:15:02.770","2.3958001136779785","0","0.04259999841451645","0","68.43199920654297","8"
"2025-05-01 08:20:02.110","2.468400001525879","0","-0.04259999841451645","2","62.15299987792969","0"
"2025-05-01 08:25:02.391","2.9644999504089355","0","0.0851999968290329","0","66.33899688720703","0"
"2025-05-01 08:30:02.820","3.0734000205993652","0","-0.04259999841451645","2","63.0629997253418","0"
"2025-05-01 08:35:02.112","2.4804999828338623","0","0.0851999968290329","0","60.060001373291016","0"
"2025-05-01 08:40:02.631","2.7225000858306885","0","-0.04259999841451645","2","68.43199920654297","8"
"2025-05-01 08:45:02.969","2.553100109100342","0","0.0","0","65.5199966430664","0"
"2025-05-01 08:50:02.521","3.2548999786376953","0","0.0","0","63.70000076293945","0"
"2025-05-01 08:55:02.702","2.674099922180176","0","-0.04259999841451645","2","61.42499923706055","0"
"2025-05-01 09:00:02.261","2.2506000995635986","0","0.0","0","62.790000915527344","0"
"2025-05-01 09:05:02.392","2.7829999923706055","0","-0.0851999968290329","2","62.0620002746582","0"
"2025-05-01 09:10:01.912","2.2990000247955322","0","0.0","0","62.97200012207031","0"
"2025-05-01 09:15:03.152","2.141700029373169","0","-0.2556000053882599","2","63.70000076293945","0"
"2025-05-01 09:20:02.580","2.1658999919891357","0","0.04259999841451645","0","64.24600219726562","0"
"2025-05-01 09:25:02.721","2.2263998985290527","0","-0.12780000269412994","2","62.516998291015625","0"
"2025-05-01 09:30:02.432","2.056999921798706","0","0.04259999841451645","0","67.61299896240234","8"
"2025-05-01 09:35:02.401","2.4321000576019287","0","-0.04259999841451645","2","66.43000030517578","0"
"2025-05-01 09:40:01.901","1.9844000339508057","0","-0.1703999936580658","2","66.52100372314453","0"
"2025-05-01 09:45:03.191","2.081199884414673","0","0.0","0","67.06700134277344","0"
"2025-05-01 09:50:02.460","2.613600015640259","0","-0.0851999968290329","2","68.61399841308594","0"
"2025-05-01 09:55:02.852","1.7786999940872192","0","0.04259999841451645","0","64.9739990234375","0"
"2025-05-01 10:00:03.241","1.815000057220459","0","0.0","0","69.2509994506836","0"
"2025-05-01 10:05:02.501","1.9723000526428223","0","0.04259999841451645","0","68.15899658203125","0"
"2025-05-01 10:10:02.901","1.5851000547409058","0","0.04259999841451645","0","69.7969970703125","0"
"2025-05-01 10:15:02.201","2.7225000858306885","0","0.04259999841451645","0","69.16000366210938","0"
"2025-05-01 10:20:02.431","2.4321000576019287","0","0.04259999841451645","0","63.70000076293945","0"
"2025-05-01 10:25:02.751","1.8392000198364258","0","0.894599974155426","0","64.70099639892578","0"
"2025-05-01 10:30:03.121","1.996500015258789","0","0.12780000269412994","0","65.5199966430664","0"
"2025-05-01 10:35:02.712","2.3111000061035156","0","0.04259999841451645","0","66.24800109863281","0"
"2025-05-01 10:40:02.751","1.6455999612808228","0","-0.0851999968290329","2","66.15699768066406","0"
"2025-05-01 10:45:02.110","1.730299949645996","0","0.12780000269412994","0","66.06600189208984","0"
"2025-05-01 10:50:02.621","1.730299949645996","0","0.12780000269412994","0","64.33699798583984","0"
"2025-05-01 10:55:02.840","1.294700026512146","0","0.04259999841451645","0","60.78799819946289","0"
"2025-05-01 11:00:02.172","1.5608999729156494","0","0.0","0","67.7040023803711","8"
"2025-05-01 11:05:02.492","1.5003999471664429","0","0.04259999841451645","0","65.7020034790039","0"
"2025-05-01 11:10:01.941","1.815000057220459","0","0.0","0","68.70500183105469","0"
"2025-05-01 11:15:03.241","3.8598999977111816","0","0.0","0","66.61199951171875","0"
"2025-05-01 11:20:02.431","1.5246000289916992","0","0.0851999968290329","0","66.79399871826172","0"
"2025-05-01 11:25:02.782","1.4520000219345093","0","0.12780000269412994","0","67.43099975585938","0"
"2025-05-01 11:30:03.171","2.0448999404907227","0","-0.0851999968290329","2","66.06600189208984","0"
"2025-05-01 11:35:02.443","2.5773000717163086","0","0.0","0","66.06600189208984","0"
"2025-05-01 11:40:01.941","2.8192999362945557","0","0.0","0","66.15699768066406","0"
"2025-05-01 11:45:03.271","2.2506000995635986","0","0.0851999968290329","0","68.43199920654297","0"
"2025-05-01 11:50:02.572","2.528899908065796","0","-0.04259999841451645","2","66.88500213623047","0"
"2025-05-01 11:55:02.232","2.8677000999450684","0","0.0","0","64.70099639892578","0"
"2025-05-01 12:00:02.272","2.262700080871582","0","-0.0851999968290329","2","72.43599700927734","8"
"2025-05-01 12:05:02.682","2.1900999546051025","0","0.0851999968290329","0","64.51899719238281","0"
"2025-05-01 12:10:02.112","2.0448999404907227","0","0.04259999841451645","0","69.88800048828125","8"
"2025-05-01 12:15:02.312","1.8513000011444092","0","-0.1703999936580658","2","66.7030029296875","0"
"2025-05-01 12:20:01.892","1.9844000339508057","0","-0.04259999841451645","2","65.15599822998047","0"
"2025-05-01 12:25:02.151","1.9359999895095825","0","0.04259999841451645","0","66.79399871826172","0"
"2025-05-01 12:30:02.241","2.0327999591827393","0","0.0","0","66.61199951171875","0"
"2025-05-01 12:35:02.641","1.7666000127792358","0","0.0","0","69.43299865722656","0"
"2025-05-01 12:40:03.409","3.097599983215332","0","0.04259999841451645","0","68.25","0"
"2025-05-01 12:45:02.340","2.444200038909912","0","0.0","0","69.16000366210938","0"
"2025-05-01 12:50:02.732","2.202199935913086","0","-0.04259999841451645","2","66.88500213623047","0"
"2025-05-01 12:55:01.982","1.9239000082015991","0","0.04259999841451645","0","69.06900024414062","0"
"2025-05-01 13:00:02.371","1.7181999683380127","0","0.04259999841451645","0","64.88300323486328","0"
"2025-05-01 13:05:02.110","5.227200031280518","0","0.0","0","60.51499938964844","0"
"2025-05-01 13:10:02.271","5.384500026702881","0","0.04259999841451645","0","63.15399932861328","0"
"2025-05-01 13:15:02.491","6.43720006942749","0","-0.1703999936580658","2","47.13800048828125","8"
"2025-05-01 13:20:02.850","5.275599956512451","0","-0.04259999841451645","2","55.96500015258789","0"
"2025-05-01 13:25:02.521","5.4328999519348145","0","0.0","0","58.51300048828125","0"
"2025-05-01 13:30:02.552","4.005099773406982","0","0.0","0","57.33000183105469","0"
"2025-05-01 13:35:02.982","3.7026000022888184","0","0.12780000269412994","0","47.86600112915039","0"
"2025-05-01 13:40:02.661","3.2911999225616455","0","-0.04259999841451645","2","56.41999816894531","8"
"2025-05-01 13:45:02.731","3.0129001140594482","0","0.0851999968290329","0","56.60200119018555","0"
"2025-05-01 13:50:02.360","2.916100025177002","0","0.0","0","61.33399963378906","0"
"2025-05-01 13:55:02.462","4.404399871826172","0","0.0","0","55.41899871826172","8"
"2025-05-01 14:00:02.891","3.811500072479248","0","0.04259999841451645","0","43.49800109863281","8"
"2025-05-01 14:05:02.202","2.613600015640259","0","0.04259999841451645","0","58.87699890136719","0"
"2025-05-01 14:10:02.630","2.916100025177002","0","0.0","0","43.40700149536133","8"
"2025-05-01 14:15:01.942","2.855600118637085","0","0.12780000269412994","0","69.2509994506836","8"
"2025-05-01 14:20:03.371","6.316199779510498","0","0.04259999841451645","0","61.152000427246094","0"
"2025-05-01 14:25:02.652","3.339600086212158","0","0.12780000269412994","0","56.965999603271484","0"
"2025-05-01 14:30:02.321","4.283400058746338","0","0.0","0","62.608001708984375","8"
"2025-05-01 14:35:02.442","2.649899959564209","0","0.0","0","62.88100051879883","0"
"2025-05-01 14:40:02.112","3.8478000164031982","0","-0.04259999841451645","2","62.0620002746582","0"
"2025-05-01 14:45:02.160","2.359499931335449","0","-0.0851999968290329","2","53.507999420166016","8"
"2025-05-01 14:50:02.820","2.3352999687194824","0","-0.04259999841451645","2","58.422000885009766","0"
"2025-05-01 14:55:02.971","2.323199987411499","0","0.04259999841451645","0","65.9749984741211","8"
"2025-05-01 15:00:02.682","2.8434998989105225","0","0.0","0","66.24800109863281","0"
"2025-05-01 15:05:02.652","2.1658999919891357","0","-0.0851999968290329","2","52.051998138427734","0"
"2025-05-01 15:10:03.420","1.9359999895095825","0","-0.04259999841451645","2","46.40999984741211","8"
"2025-05-01 15:15:02.290","1.7060999870300293","0","0.1703999936580658","0","58.33100128173828","8"
"2025-05-01 15:20:02.582","1.730299949645996","0","-0.04259999841451645","2","45.22700119018555","0"
"2025-05-01 15:25:01.892","2.8434998989105225","0","-0.12780000269412994","2","57.512001037597656","8"
"2025-05-01 15:30:03.321","1.4278000593185425","0","-0.04259999841451645","2","44.95399856567383","8"
"2025-05-01 15:35:02.572","1.9844000339508057","0","-0.04259999841451645","2","61.06100082397461","0"
"2025-05-01 15:40:02.272","2.347399950027466","0","0.0","0","61.33399963378906","0"
"2025-05-01 15:45:02.221","2.1900999546051025","0","0.0","0","59.7869987487793","0"
"2025-05-01 15:50:01.901","2.1296000480651855","0","-0.04259999841451645","2","56.51100158691406","0"
"2025-05-01 15:55:02.992","1.3914999961853027","0","-0.0851999968290329","2","56.14699935913086","0"
"2025-05-01 16:00:02.440","1.8271000385284424","0","0.0851999968290329","0","55.96500015258789","0"
"2025-05-01 16:05:02.632","1.3309999704360962","0","-0.04259999841451645","2","61.698001861572266","0"
"2025-05-01 16:10:02.111","2.056999921798706","0","0.0","0","55.05500030517578","8"
"2025-05-01 16:15:02.231","1.2826000452041626","0","-0.04259999841451645","2","57.60300064086914","0"
"2025-05-01 16:20:02.772","1.9844000339508057","0","0.0","0","67.7040023803711","0"
"2025-05-01 16:25:02.881","1.4641000032424927","0","0.04259999841451645","0","60.060001373291016","8"
"2025-05-01 16:30:02.352","1.742400050163269","0","-0.04259999841451645","2","60.60599899291992","0"
"2025-05-01 16:35:02.511","2.2748000621795654","0","0.0851999968290329","0","57.78499984741211","0"
"2025-05-01 16:40:02.720","2.081199884414673","0","0.12780000269412994","0","58.69499969482422","0"
"2025-05-01 16:45:02.131","1.476199984550476","0","0.0851999968290329","0","54.417999267578125","0"
"2025-05-01 16:50:02.512","2.4200000762939453","0","0.04259999841451645","0","59.60499954223633","0"
"2025-05-01 16:55:02.901","1.9118000268936157","0","0.04259999841451645","0","64.88300323486328","8"
"2025-05-01 17:00:02.211","1.9844000339508057","0","-0.04259999841451645","2","62.0620002746582","0"
"2025-05-01 17:05:02.541","1.948099970817566","0","0.0","0","65.15599822998047","0"
"2025-05-01 17:10:02.920","1.802899956703186","0","0.04259999841451645","0","61.06100082397461","0"
"2025-05-01 17:15:02.171","1.8997000455856323","0","-0.04259999841451645","2","61.97100067138672","0"
"2025-05-01 17:20:02.681","1.8875999450683594","0","-0.04259999841451645","2","74.0739974975586","0"
"2025-05-01 17:25:02.981","2.056999921798706","0","-0.0851999968290329","2","59.513999938964844","8"
"2025-05-01 17:30:02.381","2.081199884414673","0","0.0","0","60.060001373291016","0"
"2025-05-01 17:35:01.840","2.286900043487549","0","0.04259999841451645","0","63.15399932861328","0"
"2025-05-01 17:40:02.112","1.8513000011444092","0","0.0","0","69.52400207519531","8"
"2025-05-01 17:45:02.551","1.5246000289916992","0","0.0","0","61.33399963378906","8"
"2025-05-01 17:50:03.120","1.948099970817566","0","0.0851999968290329","0","62.334999084472656","0"
"2025-05-01 17:55:02.452","2.0085999965667725","0","0.04259999841451645","0","58.604000091552734","0"
"2025-05-01 18:00:02.801","2.347399950027466","0","0.0","0","61.78900146484375","0"
"2025-05-01 18:05:02.151","2.262700080871582","0","0.0851999968290329","0","56.784000396728516","0"
"2025-05-01 18:10:02.592","2.3958001136779785","0","0.04259999841451645","0","57.23899841308594","0"
"2025-05-01 18:15:01.932","2.2990000247955322","0","-0.6389999985694885","2","60.42399978637695","0"
"2025-05-01 18:20:02.701","2.347399950027466","0","0.0","0","44.40800094604492","0"
"2025-05-01 18:25:02.692","2.0448999404907227","0","0.04259999841451645","0","60.696998596191406","8"
"2025-05-01 18:30:02.272","3.9203999042510986","0","0.04259999841451645","0","57.78499984741211","0"
"2025-05-01 18:35:02.491","2.020699977874756","0","0.0","0","59.24100112915039","0"
"2025-05-01 18:40:02.100","2.444200038909912","0","0.0","0","59.96900177001953","0"
"2025-05-01 18:45:02.332","2.553100109100342","0","0.12780000269412994","0","60.60599899291992","0"
"2025-05-01 18:50:02.811","2.4321000576019287","0","0.04259999841451645","0","60.78799819946289","0"
"2025-05-01 18:55:02.172","2.323199987411499","0","0.0","0","47.31999969482422","8"
"2025-05-01 19:00:01.921","2.795099973678589","0","0.0","0","59.69599914550781","8"
"2025-05-01 19:05:03.162","2.952399969100952","0","0.04259999841451645","0","62.24399948120117","0"
"2025-05-01 19:10:02.542","2.625699996948242","0","-0.04259999841451645","2","63.33599853515625","0"
"2025-05-01 19:15:02.982","2.5409998893737793","0","0.0851999968290329","0","62.88100051879883","0"
"2025-05-01 19:20:02.271","2.444200038909912","0","-0.04259999841451645","2","60.970001220703125","0"
"2025-05-01 19:25:02.731","2.5773000717163086","0","0.0851999968290329","0","67.7040023803711","8"
"2025-05-01 19:30:02.481","2.625699996948242","0","0.12780000269412994","0","48.32099914550781","8"
"2025-05-01 19:35:02.612","3.0855000019073486","0","-0.12780000269412994","2","64.61000061035156","0"
"2025-05-01 19:40:03.112","3.448499917984009","0","0.0","0","62.334999084472656","0"
"2025-05-01 19:45:02.711","3.303299903869629","0","0.0","0","61.06100082397461","0"
"2025-05-01 19:50:02.271","2.649899959564209","0","0.04259999841451645","0","59.87799835205078","0"
"2025-05-01 19:55:02.551","2.952399969100952","0","0.12780000269412994","0","60.42399978637695","0"
"2025-05-01 20:00:02.871","2.795099973678589","0","0.0","0","59.150001525878906","0"
"2025-05-01 20:05:02.241","3.4727001190185547","0","-0.0851999968290329","2","59.150001525878906","0"
"2025-05-01 20:10:02.110","3.5815999507904053","0","0.0851999968290329","0","61.42499923706055","0"
"2025-05-01 20:15:02.720","3.1944000720977783","0","0.04259999841451645","0","57.23899841308594","0"
"2025-05-01 20:20:02.811","3.4727001190185547","0","0.04259999841451645","0","58.7859992980957","0"
"2025-05-01 20:25:02.271","3.811500072479248","0","0.0","0","59.42300033569336","0"
"2025-05-01 20:30:02.331","3.424299955368042","0","-0.04259999841451645","2","60.60599899291992","0"
"2025-05-01 20:35:02.831","3.400099992752075","0","0.04259999841451645","0","60.42399978637695","0"
"2025-05-01 20:40:02.202","3.5936999320983887","0","0.0851999968290329","0","61.33399963378906","0"
"2025-05-01 20:45:01.951","4.670599937438965","0","0.04259999841451645","0","59.60499954223633","0"
"2025-05-01 20:50:02.540","3.3517000675201416","0","0.04259999841451645","0","60.1510009765625","0"
"2025-05-01 20:55:02.582","3.2548999786376953","0","0.04259999841451645","0","59.96900177001953","0"
"2025-05-01 21:00:02.301","4.694799900054932","0","-0.1703999936580658","2","59.24100112915039","0"
"2025-05-01 21:05:02.770","4.610099792480469","0","-0.0851999968290329","2","58.604000091552734","0"
"2025-05-01 21:10:02.500","3.9203999042510986","0","0.5964000225067139","0","62.15299987792969","0"
"2025-05-01 21:15:02.292","3.279099941253662","0","-0.2556000053882599","2","59.7869987487793","0"
"2025-05-01 21:20:02.722","2.589400053024292","0","0.0","0","56.965999603271484","0"
"2025-05-01 21:25:02.209","2.4804999828338623","0","0.12780000269412994","0","57.33000183105469","0"
"2025-05-01 21:30:02.841","2.347399950027466","0","0.12780000269412994","0","59.42300033569336","0"
"2025-05-01 21:35:02.961","2.2990000247955322","0","0.0","0","54.87300109863281","0"
"2025-05-01 21:40:02.681","2.0690999031066895","0","0.12780000269412994","0","58.33100128173828","0"
"2025-05-01 21:45:02.772","2.565200090408325","0","0.0851999968290329","0","56.51100158691406","0"
"2025-05-01 21:50:02.360","2.613600015640259","0","0.04259999841451645","0","60.51499938964844","0"
"2025-05-01 21:55:02.652","2.649899959564209","0","-0.04259999841451645","2","63.972999572753906","0"
"2025-05-01 22:00:02.181","2.0933001041412354","0","-0.0851999968290329","2","61.78900146484375","0"
"2025-05-01 22:05:02.782","2.056999921798706","0","0.04259999841451645","0","54.50899887084961","0"
"2025-05-01 22:10:02.941","2.081199884414673","0","-0.04259999841451645","2","64.15499877929688","8"
"2025-05-01 22:15:02.391","2.177999973297119","0","-0.04259999841451645","2","67.52200317382812","0"
"2025-05-01 22:20:02.631","1.996500015258789","0","-0.04259999841451645","2","64.4280014038086","0"
"2025-05-01 22:25:02.610","2.4563000202178955","0","0.04259999841451645","0","65.5199966430664","0"
"2025-05-01 22:30:02.381","2.0933001041412354","0","0.29820001125335693","0","66.24800109863281","0"
"2025-05-01 22:35:02.840","1.2704999446868896","0","0.0","0","51.32400131225586","0"
"2025-05-01 22:40:02.381","1.3430999517440796","0","0.04259999841451645","0","49.777000427246094","0"
"2025-05-01 22:45:02.631","1.3914999961853027","0","0.04259999841451645","0","65.5199966430664","8"
"2025-05-01 22:50:03.910","1.5003999471664429","0","-0.0851999968290329","2","44.77199935913086","0"
"2025-05-01 22:55:02.941","8.675700187683105","0","-0.0851999968290329","2","44.95399856567383","0"
"2025-05-01 23:00:02.342","9.268600463867188","0","0.0","0","54.599998474121094","8"
"2025-05-01 23:05:02.812","1.1495000123977661","0","0.0","0","39.3120002746582","0"
"2025-05-01 23:10:02.472","1.0163999795913696","0","0.0","0","52.779998779296875","8"
"2025-05-01 23:15:02.552","1.0769000053405762","0","0.04259999841451645","0","63.15399932861328","8"
"2025-05-01 23:20:02.931","0.9922000169754028","0","0.0","0","48.50299835205078","0"
"2025-05-01 23:25:02.222","0.9679999947547913","0","0.04259999841451645","0","65.06500244140625","8"
"2025-05-01 23:30:02.670","0.9922000169754028","0","-0.04259999841451645","2","67.06700134277344","0"
"2025-05-01 23:35:02.910","0.8833000063896179","0","0.12780000269412994","0","61.42499923706055","0"
"2025-05-01 23:40:02.452","1.028499960899353","0","-0.04259999841451645","2","54.78200149536133","8"
"2025-05-01 23:45:02.921","1.294700026512146","0","-0.04259999841451645","2","49.50400161743164","8"
"2025-05-01 23:50:02.481","1.0163999795913696","0","-0.0851999968290329","2","55.23699951171875","0"
"2025-05-01 23:55:02.692","1.3068000078201294","0","0.0","0","67.7040023803711","8"
"2025-05-02 00:00:02.320","1.0163999795913696","0","-0.0851999968290329","2","67.97699737548828","0"
"2025-05-02 00:05:02.472","0.8953999876976013","0","-0.1703999936580658","2","61.880001068115234","0"
