"time (UTC)","pCO2 in water (ppm)","qc_pco2_water","pCO2 in air (ppm)","qc_pco2_air","O2 in water (%)","qc_o2_water","o2_air","O2 in air (%)"
"2025-06-11 00:00:00.000","356.02707","0","436.9475","0","23.886213","0","21.230871","0"
"2025-06-11 03:00:00.000","291.92413","0","428.24817","0","23.906197","0","21.11999","0"
"2025-06-11 06:00:00.000","279.44104","0","441.45303","0","24.041546","0","21.082582","0"
"2025-06-11 09:00:00.000","145.59947","0","444.64832","0","25.42708","0","20.97568","0"
"2025-06-11 12:00:00.000","204.5531","0","477.12976","0","25.402937","0","20.919483","0"
"2025-06-11 15:00:00.000","210.57948","0","439.28845","0","25.589493","0","21.052074","0"
"2025-06-11 18:00:00.000","203.58571","0","434.5345","0","25.834146","0","21.18603","0"
"2025-06-11 21:00:00.000","295.16876","0","429.01813","0","24.997921","0","21.149998","0"
"2025-06-12 00:00:00.000","349.70117","0","420.12308","0","24.27931","0","21.330523","0"
"2025-06-12 03:00:00.000","295.7743","0","423.59384","0","24.309828","0","21.405518","0"
"2025-06-12 06:00:00.000","360.8367","0","430.33945","0","23.616203","0","21.294827","0"
"2025-06-12 09:00:00.000","375.374","0","434.8604","0","22.806715","0","21.175186","0"
"2025-06-12 12:00:00.000","258.534","0","434.75882","0","23.372246","0","21.21121","0"
"2025-06-12 15:00:00.000","314.71378","0","430.19824","0","23.290697","0","21.24413","0"
"2025-06-12 18:00:00.000","259.12573","0","427.68674","0","23.635338","0","21.290861","0"
"2025-06-12 21:00:00.000","358.78973","0","426.3923","0","23.175352","0","21.337767","0"
"2025-06-13 00:00:00.000","445.68155","0","421.87128","0","22.371883","0","21.359148","0"
"2025-06-13 03:00:00.000","397.08734","0","426.3908","0","22.275864","0","21.382412","0"
"2025-06-13 06:00:00.000","412.2615","0","430.50467","0","21.920181","0","21.306559","0"
"2025-06-13 09:00:00.000","474.68436","0","430.945","0","21.318628","0","21.26258","0"
"2025-06-13 12:00:00.000","329.30936","0","432.6705","0","21.775867","0","21.248787","0"
"2025-06-13 15:00:00.000","322.96555","0","433.13306","0","22.114815","0","21.263443","0"
"2025-06-13 18:00:00.000","289.11826","0","426.7816","0","22.608616","0","21.343973","0"
"2025-06-13 21:00:00.000","371.1361","0","428.85223","0","22.516888","0","21.431553","0"
"2025-06-14 00:00:00.000","436.01852","0","420.3497","0","21.851719","0","21.31811","0"
"2025-06-14 03:00:00.000","250.69173","0","421.75546","0","22.734827","0","21.366718","0"
"2025-06-14 06:00:00.000","209.9086","0","430.46237","0","23.686565","0","21.333107","0"
"2025-06-14 09:00:00.000","389.45782","0","434.74197","0","23.026905","0","21.257065","0"
"2025-06-14 12:00:00.000","259.4217","0","449.57495","0","23.331886","0","21.24448","0"
"2025-06-14 15:00:00.000","225.72516","0","433.7817","0","23.761213","0","21.238268","0"
"2025-06-14 18:00:00.000","258.0579","0","427.33685","0","23.962934","0","21.436214","0"
"2025-06-14 21:00:00.000","292.5295","0","424.3777","0","23.830702","0","21.442938","0"
"2025-06-15 00:00:00.000","433.13498","0","420.8728","0","22.874117","0","21.428282","0"
"2025-06-15 03:00:00.000","416.34393","0","426.61176","0","22.478466","0","21.534655","0"
"2025-06-15 06:00:00.000","433.60605","0","430.7618","0","21.825163","0","21.361729","0"
"2025-06-15 09:00:00.000","446.88757","0","434.9352","0","21.400696","0","21.27242","0"
"2025-06-15 12:00:00.000","520.9726","0","448.4353","0","20.896383","0","21.230515","0"
"2025-06-15 15:00:00.000","362.35605","0","435.46246","0","21.621544","0","21.558275","0"
"2025-06-15 18:00:00.000","246.655","0","423.2757","0","22.72242","0","21.589315","0"
"2025-06-15 21:00:00.000","208.77103","0","425.02118","0","23.835869","0","21.63706","0"
"2025-06-16 00:00:00.000","367.93552","0","418.54916","0","22.920855","0","21.208275","0"
"2025-06-16 03:00:00.000","422.12164","0","426.30463","0","22.60673","0","21.522581","0"
"2025-06-16 06:00:00.000","414.63617","0","440.0991","0","22.005514","0","21.292244","0"
"2025-06-16 09:00:00.000","394.70517","0","441.78296","0","21.673271","0","21.109999","0"
"2025-06-16 12:00:00.000","481.33484","0","463.75543","0","21.132246","0","21.041021","0"
"2025-06-16 15:00:00.000","257.14496","0","427.98712","0","22.396198","0","21.353968","0"
"2025-06-16 18:00:00.000","236.7541","0","420.88455","0","23.284824","0","21.419659","0"
"2025-06-16 21:00:00.000","238.20638","0","421.2048","0","23.993462","0","21.539478","0"
"2025-06-17 00:00:00.000","457.85928","0","423.42346","0","22.533264","0","21.203611","0"
"2025-06-17 03:00:00.000","449.55853","0","426.12473","0","21.960863","0","21.28396","0"
"2025-06-17 06:00:00.000","499.40775","0","430.1218","0","21.315523","0","21.160852","0"
"2025-06-17 09:00:00.000","418.90784","0","455.82083","0","21.047762","0","21.00638","0"
"2025-06-17 12:00:00.000","417.19464","0","496.61258","0","20.867756","0","20.889484","0"
"2025-06-17 15:00:00.000","197.4188","0","437.35928","0","22.616198","0","21.142754","0"
"2025-06-17 18:00:00.000","215.39827","0","425.84503","0","23.674656","0","21.23053","0"
"2025-06-17 21:00:00.000","208.71071","0","433.28223","0","24.715006","0","21.286547","0"
"2025-06-18 00:00:00.000","405.6528","0","425.2712","0","23.791029","0","21.475866","0"
"2025-06-18 03:00:00.000","446.07205","0","424.121","0","22.810513","0","21.4012","0"
"2025-06-18 06:00:00.000","360.7531","0","438.9276","0","22.703808","0","21.359486","0"
"2025-06-18 09:00:00.000","352.78656","0","456.65244","0","22.489653","0","21.275854","0"
"2025-06-18 12:00:00.000","337.3454","0","454.87204","0","22.504131","0","21.297413","0"
"2025-06-18 15:00:00.000","441.99466","0","437.8552","0","22.197405","0","21.530336","0"
"2025-06-18 18:00:00.000","179.41866","0","423.42288","0","23.46673","0","21.359829","0"
"2025-06-18 21:00:00.000","245.08174","0","418.6886","0","23.891716","0","21.379822","0"
"2025-06-21 00:00:00.000","180.11397","0","421.22107","0","24.034822","0","21.39896","0"
"2025-06-21 03:00:00.000","439.5891","0","426.31894","0","23.068108","0","21.475517","0"
"2025-06-21 06:00:00.000","419.12894","0","431.6728","0","22.323275","0","21.31863","0"
"2025-06-21 09:00:00.000","403.67072","0","440.4498","0","21.947584","0","21.28707","0"
"2025-06-21 12:00:00.000","495.77246","0","442.69345","0","21.29604","0","21.244818","0"
"2025-06-21 15:00:00.000","369.69073","0","428.1643","0","21.38966","0","21.25103","0"
"2025-06-21 18:00:00.000","508.33926","0","437.53137","0","20.954317","0","21.286898","0"
"2025-06-21 21:00:00.000","466.76724","0","428.55072","0","20.919474","0","21.372585","0"
"2025-06-22 00:00:00.000","198.98466","0","431.81393","0","22.567072","0","21.441208","0"
"2025-06-22 03:00:00.000","443.17828","0","431.67535","0","21.909481","0","21.341383","0"
"2025-06-22 06:00:00.000","555.7701","0","461.24564","0","20.976545","0","21.258268","0"
"2025-06-22 09:00:00.000","248.81395","0","463.60394","0","21.806889","0","21.186563","0"
"2025-06-22 12:00:00.000","408.22635","0","465.9621","0","21.461023","0","21.193285","0"
"2025-06-22 15:00:00.000","338.0324","0","435.03845","0","21.678272","0","21.251547","0"
"2025-06-22 18:00:00.000","542.7535","0","435.0502","0","21.2924","0","21.61259","0"
"2025-06-22 21:00:00.000","493.7193","0","424.01276","0","20.898952","0","21.505161","0"
"2025-06-23 00:00:00.000","427.83755","0","421.09048","0","20.772924","0","21.384476","0"
"2025-06-23 03:00:00.000","257.93414","0","420.3864","0","22.018452","0","21.353624","0"
"2025-06-23 06:00:00.000","469.46384","0","442.8194","0","21.430182","0","21.288456","0"
"2025-06-23 09:00:00.000","401.30548","0","461.2678","0","21.239311","0","21.212772","0"
"2025-06-23 12:00:00.000","364.4417","0","428.19727","0","21.292936","0","21.221737","0"
"2025-06-23 15:00:00.000","324.98294","0","428.33878","0","21.56121","0","21.207256","0"
"2025-06-23 18:00:00.000","434.77585","0","426.18518","0","21.355516","0","21.242243","0"
"2025-06-23 21:00:00.000","539.37085","0","423.92676","0","20.676043","0","21.240185","0"
"2025-06-24 00:00:00.000","493.01044","0","426.17123","0","20.610172","0","21.32155","0"
"2025-06-24 03:00:00.000","246.93192","0","428.2639","0","21.991566","0","21.284472","0"
"2025-06-24 06:00:00.000","472.40555","0","435.87668","0","21.329485","0","21.228113","0"
"2025-06-24 09:00:00.000","289.43332","0","459.97232","0","21.950182","0","21.101545","0"
"2025-06-24 12:00:00.000","366.77258","0","515.0022","0","21.682579","0","20.985691","0"
"2025-06-24 15:00:00.000","423.25388","0","469.35516","0","21.526203","0","21.229324","0"
"2025-06-24 18:00:00.000","348.3793","0","429.00983","0","21.98691","0","21.461897","0"
"2025-06-24 21:00:00.000","522.1062","0","427.56857","0","21.130165","0","21.404655","0"
"2025-06-25 00:00:00.000","598.7949","0","417.7928","0","20.393444","0","21.435871","0"
"2025-06-25 03:00:00.000","195.73468","0","415.09915","0","22.452244","0","21.387758","0"
"2025-06-25 06:00:00.000","439.38977","0","426.5916","0","21.810694","0","21.332767","0"
"2025-06-25 09:00:00.000","484.89087","0","440.04187","0","21.151718","0","21.266542","0"
"2025-06-25 12:00:00.000","343.75488","0","439.16403","0","21.436386","0","21.251545","0"
"2025-06-25 15:00:00.000","379.01883","0","431.76324","0","21.499128","0","21.333626","0"
"2025-06-25 18:00:00.000","331.09155","0","428.43158","0","21.693104","0","21.33363","0"
"2025-06-25 21:00:00.000","599.26385","0","431.50272","0","20.818619","0","21.46621","0"
"2025-06-26 00:00:00.000","692.9633","0","428.34003","0","19.777933","0","21.36414","0"
"2025-06-26 03:00:00.000","312.85767","0","422.29227","0","20.86156","0","21.340693","0"
"2025-06-26 06:00:00.000","350.79013","0","429.09167","0","21.30379","0","21.307238","0"
"2025-06-26 09:00:00.000","413.06534","0","433.77695","0","20.99672","0","21.258442","0"
"2025-06-26 12:00:00.000","325.35355","0","443.5748","0","21.395868","0","21.229324","0"
"2025-06-26 15:00:00.000","366.91946","0","433.19485","0","21.41035","0","21.211224","0"
"2025-06-26 18:00:00.000","383.75192","0","429.11633","0","21.383787","0","21.27206","0"
"2025-06-26 21:00:00.000","559.8255","0","431.3938","0","20.715868","0","21.369486","0"
"2025-06-27 00:00:00.000","658.2696","0","428.40482","0","19.85224","0","21.319656","0"
"2025-06-27 03:00:00.000","426.61392","0","429.8027","0","20.20621","0","21.285337","0"
"2025-06-27 06:00:00.000","389.52707","0","428.8645","0","20.59827","0","21.228283","0"
"2025-06-27 09:00:00.000","560.5451","0","431.33243","0","20.007065","0","21.211739","0"
"2025-06-27 12:00:00.000","389.8183","0","442.1972","0","20.358265","0","21.20398","0"
"2025-06-27 15:00:00.000","380.25204","0","432.33398","0","20.650171","0","21.226555","0"
"2025-06-27 18:00:00.000","432.52963","0","423.92535","0","20.59414","0","21.267057","0"
"2025-06-27 21:00:00.000","537.56335","0","426.9812","0","20.463284","0","21.444487","0"
"2025-06-28 00:00:00.000","667.7656","0","428.25662","0","19.641544","0","21.434658","0"
"2025-06-28 03:00:00.000","308.63977","0","424.46005","0","20.782238","0","21.362238","0"
"2025-06-28 06:00:00.000","296.09207","0","437.3229","0","21.6662","0","21.33759","0"
"2025-06-28 09:00:00.000","416.54755","0","496.7779","0","21.480333","0","21.300861","0"
"2025-06-28 12:00:00.000","496.84595","0","467.4372","0","20.949661","0","21.289654","0"
"2025-06-28 15:00:00.000","406.81128","0","441.17847","0","20.911018","0","21.260517","0"
"2025-06-28 18:00:00.000","417.0024","0","426.73102","0","21.314297","0","21.682747","0"
"2025-06-28 21:00:00.000","402.12527","0","418.6377","0","21.204304","0","21.521708","0"
"2025-06-29 00:00:00.000","732.9103","0","415.7836","0","19.625523","0","21.133959","0"
"2025-06-29 03:00:00.000","621.0306","0","419.74643","0","19.206202","0","21.328453","0"
"2025-06-29 06:00:00.000","488.16342","0","429.01688","0","19.360678","0","21.178968","0"
"2025-06-29 09:00:00.000","517.26324","0","454.02692","0","19.300512","0","21.080156","0"
"2025-06-29 12:00:00.000","583.3523","0","466.17206","0","18.84707","0","21.028454","0"
"2025-06-29 15:00:00.000","528.8847","0","453.23563","0","19.33379","0","21.37759","0"
"2025-06-29 18:00:00.000","426.53036","0","436.3688","0","19.931019","0","21.414827","0"
"2025-06-29 21:00:00.000","345.6696","0","426.2619","0","20.662415","0","21.31518","0"
"2025-06-30 00:00:00.000","682.2237","0","422.9947","0","19.73518","0","21.240181","0"
"2025-06-30 03:00:00.000","687.106","0","427.37286","0","19.395525","0","21.431211","0"
"2025-06-30 06:00:00.000","459.2338","0","446.23676","0","19.822416","0","21.365515","0"
"2025-06-30 09:00:00.000","326.95135","0","457.75226","0","20.697767","0","21.190702","0"
"2025-06-30 12:00:00.000","554.85583","0","504.32132","0","20.051903","0","21.107237","0"
"2025-06-30 15:00:00.000","304.46945","0","470.65015","0","21.341377","0","21.37173","0"
"2025-06-30 18:00:00.000","290.5688","0","431.7912","0","22.317062","0","21.493793","0"
"2025-06-30 21:00:00.000","276.63202","0","430.6937","0","22.998285","0","21.481379","0"
"2025-07-01 00:00:00.000","605.9231","0","423.03018","0","20.74259","0","20.547937","0"
"2025-07-01 03:00:00.000","679.82104","0","423.99554","0","20.24966","0","21.142769","0"
"2025-07-01 06:00:00.000","488.19333","0","433.3172","0","20.095871","0","21.08276","0"
"2025-07-01 09:00:00.000","434.71912","0","442.54004","0","20.176895","0","20.953625","0"
"2025-07-01 12:00:00.000","552.2603","0","454.48364","0","19.79052","0","20.890682","0"
"2025-07-01 15:00:00.000","678.97766","0","430.34204","0","19.605175","0","21.322767","0"
"2025-07-01 18:00:00.000","223.12016","0","428.3929","0","21.55516","0","21.12431","0"
"2025-07-01 21:00:00.000","292.48947","0","423.3415","0","22.183613","0","21.066547","0"
"2025-07-02 00:00:00.000","627.25714","0","420.1046","0","20.702759","0","20.884151","0"
"2025-07-02 03:00:00.000","611.78265","0","426.1897","0","20.461203","0","21.371904","0"
"2025-07-02 06:00:00.000","555.5438","0","426.8299","0","19.854826","0","21.100327","0"
"2025-07-02 09:00:00.000","545.6156","0","439.28104","0","19.592058","0","21.009312","0"
"2025-07-02 12:00:00.000","464.5617","0","459.9734","0","19.734997","0","20.987932","0"
"2025-07-02 15:00:00.000","654.5104","0","438.51654","0","19.529827","0","21.251564","0"
"2025-07-02 18:00:00.000","178.73846","0","419.64774","0","22.19104","0","21.332422","0"
"2025-07-02 21:00:00.000","167.82071","0","417.29526","0","24.073278","0","21.284315","0"
"2025-07-03 00:00:00.000","395.6933","0","417.87924","0","22.964653","0","20.936878","0"
"2025-07-03 03:00:00.000","654.9256","0","420.6921","0","21.632421","0","21.070341","0"
"2025-07-03 06:00:00.000","670.8598","0","424.61502","0","20.587763","0","20.988436","0"
"2025-07-03 09:00:00.000","514.9477","0","433.56808","0","20.261211","0","20.951899","0"
"2025-07-03 12:00:00.000","452.06503","0","441.30392","0","20.23862","0","20.944313","0"
"2025-07-03 15:00:00.000","599.8703","0","424.66562","0","19.89292","0","20.955177","0"
"2025-07-03 18:00:00.000","702.902","0","419.10287","0","19.58121","0","21.039143","0"
"2025-07-03 21:00:00.000","260.29672","0","419.16397","0","21.430693","0","21.15844","0"
"2025-07-04 00:00:00.000","388.9771","0","417.1032","0","21.77447","0","21.09224","0"
"2025-07-04 03:00:00.000","664.3694","0","420.3848","0","20.88535","0","21.146368","0"
"2025-07-04 06:00:00.000","549.3104","0","424.1519","0","20.532751","0","21.03328","0"
"2025-07-04 09:00:00.000","538.8072","0","463.06287","0","20.273798","0","20.92914","0"
"2025-07-04 12:00:00.000","480.71622","0","446.26447","0","19.98448","0","20.861368","0"
"2025-07-04 15:00:00.000","325.281","0","441.51358","0","20.919125","0","21.070862","0"
"2025-07-04 18:00:00.000","552.16516","0","421.0174","0","20.853977","0","21.216211","0"
"2025-07-04 21:00:00.000","475.58075","0","414.23965","0","21.077589","0","21.203957","0"
"2025-07-05 00:00:00.000","459.9921","0","415.0987","0","21.246046","0","21.1431","0"
"2025-07-05 03:00:00.000","576.4562","0","420.33658","0","20.815166","0","21.138445","0"
"2025-07-05 06:00:00.000","508.5112","0","424.99075","0","20.779823","0","21.061552","0"
"2025-07-05 09:00:00.000","527.8502","0","462.08368","0","20.535519","0","20.945173","0"
"2025-07-05 12:00:00.000","366.36435","0","445.8694","0","20.816044","0","20.891376","0"
"2025-07-05 15:00:00.000","249.06572","0","431.54492","0","22.084835","0","21.097597","0"
"2025-07-05 18:00:00.000","476.49377","0","420.78995","0","21.911886","0","21.257765","0"
"2025-07-05 21:00:00.000","401.79483","0","415.95712","0","21.866741","0","21.050867","0"
"2025-07-06 00:00:00.000","401.9555","0","418.01392","0","22.27035","0","21.18327","0"
"2025-07-06 03:00:00.000","428.06033","0","421.2879","0","22.2557","0","21.2326","0"
"2025-07-06 06:00:00.000","447.36017","0","428.735","0","21.904125","0","21.086906","0"
"2025-07-06 09:00:00.000","358.8489","0","427.43738","0","21.986889","0","20.989647","0"
"2025-07-06 12:00:00.000","397.17914","0","455.1767","0","21.778793","0","20.968782","0"
"2025-07-06 15:00:00.000","277.80658","0","438.99533","0","22.561369","0","21.135513","0"
"2025-07-06 18:00:00.000","401.59378","0","418.63528","0","22.487938","0","21.223104","0"
"2025-07-06 21:00:00.000","352.27032","0","417.77557","0","22.638971","0","21.198093","0"
"2025-07-07 00:00:00.000","338.10608","0","418.45825","0","22.906704","0","21.28707","0"
"2025-07-07 03:00:00.000","299.78156","0","420.5912","0","23.330683","0","21.258284","0"
"2025-07-07 06:00:00.000","347.0592","0","435.26788","0","23.257236","0","21.128609","0"
"2025-07-07 09:00:00.000","224.17355","0","449.6793","0","23.58413","0","21.007067","0"
"2025-07-07 12:00:00.000","334.21732","0","459.45724","0","23.17346","0","20.945518","0"
"2025-07-07 15:00:00.000","283.83865","0","442.49298","0","23.536198","0","21.21069","0"
"2025-07-07 18:00:00.000","296.95728","0","433.2068","0","23.770521","0","21.26621","0"
"2025-07-07 21:00:00.000","285.44492","0","421.0465","0","23.814137","0","21.150328","0"
"2025-07-08 00:00:00.000","302.70438","0","417.2951","0","24.193966","0","21.364487","0"
"2025-07-08 03:00:00.000","270.6374","0","418.9403","0","24.474827","0","21.355001","0"
"2025-07-08 06:00:00.000","284.79498","0","428.01453","0","24.348635","0","21.257763","0"
"2025-07-08 09:00:00.000","244.80327","0","437.3671","0","24.406721","0","21.143616","0"
"2025-07-08 12:00:00.000","291.14432","0","439.25052","0","24.080675","0","21.100336","0"
"2025-07-08 15:00:00.000","309.69427","0","430.98236","0","24.167759","0","21.462074","0"
"2025-07-08 18:00:00.000","282.7976","0","424.7229","0","24.308092","0","21.459486","0"
"2025-07-08 21:00:00.000","289.84985","0","416.9417","0","24.17189","0","21.34982","0"
"2025-07-09 00:00:00.000","317.90796","0","416.91476","0","23.642773","0","21.092066","0"
"2025-07-09 03:00:00.000","287.8988","0","420.36322","0","23.808447","0","21.11777","0"
"2025-07-09 06:00:00.000","367.1983","0","424.86658","0","23.200516","0","21.04742","0"
"2025-07-09 09:00:00.000","179.0693","0","441.28622","0","23.982763","0","20.921541","0"
"2025-07-09 12:00:00.000","346.4047","0","439.95248","0","23.471224","0","20.973282","0"
"2025-07-09 15:00:00.000","288.32498","0","430.5024","0","23.393093","0","20.980001","0"
"2025-07-09 18:00:00.000","296.54276","0","427.44437","0","23.35466","0","21.023787","0"
"2025-07-09 21:00:00.000","389.57578","0","418.2986","0","22.744656","0","21.037931","0"
"2025-07-10 00:00:00.000","398.41742","0","410.3851","0","22.474659","0","21.258118","0"
"2025-07-10 03:00:00.000","378.49762","0","416.9162","0","22.36536","0","21.296553","0"
"2025-07-10 06:00:00.000","427.87674","0","421.3713","0","21.92827","0","21.2038","0"
"2025-07-10 09:00:00.000","434.22516","0","422.71375","0","21.54758","0","21.190695","0"
"2025-07-10 12:00:00.000","345.7317","0","425.30743","0","21.679827","0","21.182413","0"
"2025-07-10 15:00:00.000","364.25305","0","424.6418","0","21.750679","0","21.173443","0"
"2025-07-10 18:00:00.000","325.33972","0","424.54324","0","22.188276","0","21.343452","0"
"2025-07-10 21:00:00.000","438.82892","0","418.17932","0","21.858974","0","21.37759","0"
"2025-07-11 00:00:00.000","413.44296","0","421.19754","0","21.579481","0","21.153097","0"
"2025-07-11 03:00:00.000","290.57898","0","418.2422","0","22.12965","0","21.104147","0"
"2025-07-11 06:00:00.000","344.89896","0","428.10608","0","22.187243","0","21.085182","0"
"2025-07-11 09:00:00.000","312.71118","0","450.70007","0","22.205872","0","20.988958","0"
"2025-07-11 12:00:00.000","345.56705","0","452.7237","0","21.981033","0","20.921553","0"
"2025-07-11 15:00:00.000","305.51343","0","443.44653","0","22.523628","0","21.282578","0"
"2025-07-11 18:00:00.000","365.5152","0","425.8508","0","22.42931","0","21.32656","0"
"2025-07-11 21:00:00.000","428.41708","0","426.23117","0","21.907232","0","21.195168","0"
"2025-07-12 00:00:00.000","478.00116","0","413.9893","0","21.658627","0","21.422235","0"
"2025-07-12 03:00:00.000","461.85837","0","423.2483","0","21.545338","0","21.536722","0"
"2025-07-12 06:00:00.000","455.9414","0","427.56577","0","21.281202","0","21.44759","0"
"2025-07-12 09:00:00.000","498.8646","0","433.8035","0","20.942757","0","21.366205","0"
"2025-07-12 12:00:00.000","356.35837","0","441.2926","0","21.28516","0","21.294472","0"
"2025-07-12 15:00:00.000","386.3627","0","423.36362","0","21.616219","0","21.602764","0"
"2025-07-12 18:00:00.000","381.9131","0","418.9736","0","21.632772","0","21.49069","0"
"2025-07-12 21:00:00.000","446.03647","0","419.82303","0","21.562237","0","21.528292","0"
"2025-07-13 00:00:00.000","513.5577","0","421.7127","0","20.853096","0","21.174646","0"
"2025-07-13 03:00:00.000","526.5024","0","424.27496","0","20.502941","0","21.216545","0"
"2025-07-13 06:00:00.000","564.63696","0","432.15173","0","20.112247","0","21.134476","0"
"2025-07-13 09:00:00.000","621.37506","0","441.57416","0","19.682936","0","21.064312","0"
"2025-07-13 12:00:00.000","380.3881","0","440.32172","0","20.047243","0","21.038795","0"
"2025-07-13 15:00:00.000","333.95935","0","442.2675","0","20.62948","0","20.996546","0"
"2025-07-13 18:00:00.000","383.96918","0","426.43338","0","21.27311","0","21.334661","0"
"2025-07-13 21:00:00.000","449.12827","0","434.64624","0","21.136032","0","21.275343","0"
"2025-07-14 00:00:00.000","592.99744","0","419.19687","0","20.313274","0","21.03035","0"
"2025-07-14 03:00:00.000","459.27533","0","424.87567","0","20.770874","0","21.367245","0"
"2025-07-14 06:00:00.000","566.01013","0","427.61816","0","20.354652","0","21.309145","0"
"2025-07-14 09:00:00.000","637.777","0","429.0471","0","19.819485","0","21.205181","0"
"2025-07-14 12:00:00.000","515.6978","0","427.17868","0","19.580854","0","21.157578","0"
"2025-07-14 15:00:00.000","513.4751","0","426.6912","0","19.679308","0","21.117228","0"
"2025-07-14 18:00:00.000","439.70486","0","416.89832","0","20.164473","0","21.223454","0"
"2025-07-14 21:00:00.000","510.155","0","418.02716","0","20.24535","0","21.353968","0"
"2025-07-15 00:00:00.000","619.72","0","421.6961","0","19.613794","0","20.992594","0"
"2025-07-15 03:00:00.000","487.99768","0","421.1289","0","20.042933","0","21.275343","0"
"2025-07-15 06:00:00.000","443.94196","0","439.12692","0","20.168095","0","21.14499","0"
"2025-07-15 09:00:00.000","480.3906","0","453.48358","0","20.137753","0","21.11326","0"
"2025-07-15 12:00:00.000","673.70233","0","503.2668","0","19.578796","0","21.083273","0"
"2025-07-15 15:00:00.000","391.43933","0","456.17935","0","20.328283","0","21.279314","0"
"2025-07-15 18:00:00.000","436.93744","0","429.33478","0","20.716898","0","21.36414","0"
"2025-07-15 21:00:00.000","407.12473","0","422.7374","0","20.956017","0","21.291552","0"
