"time (UTC)","temp (degC)","qc_temp","do (mg/L)","qc_do","salinity (ppt)","qc_salinity"
"2025-07-09 14:45:20.689","13.447500228881836","0","10.600000381469727","0","31.03969955444336","0"
"2025-07-09 14:50:19.925","13.446200370788574","0","10.63700008392334","0","31.032800674438477","0"
"2025-07-09 14:55:20.781","13.440600395202637","0","10.616999626159668","0","31.04400062561035","0"
"2025-07-09 15:00:20.669","13.477499961853027","0","10.595999717712402","0","31.042800903320312","0"
"2025-07-09 15:05:19.911","13.574000358581543","0","10.574999809265137","0","31.041799545288086","0"
"2025-07-09 15:10:20.782","13.522299766540527","0","10.670999526977539","0","31.04439926147461","0"
"2025-07-09 15:15:20.697","13.521100044250488","0","10.621999740600586","0","31.045799255371094","0"
"2025-07-09 15:20:20.216","13.513899803161621","0","10.607999801635742","0","31.05459976196289","0"
"2025-07-09 15:25:20.820","13.532999992370605","0","10.604999542236328","0","31.05190086364746","0"
"2025-07-09 15:30:19.999","13.528900146484375","0","10.581000328063965","0","31.052799224853516","0"
"2025-07-09 15:35:20.409","13.532999992370605","0","10.553999900817871","0","31.054500579833984","0"
"2025-07-09 15:40:19.912","13.543600082397461","0","10.54699993133545","0","31.052099227905273","0"
"2025-07-09 15:45:20.826","28.0","12","10.494999885559082","0","31.048599243164062","0"
"2025-07-09 15:50:19.975","13.602399826049805","0","10.432999610900879","0","31.034700393676758","0"
"2025-07-09 15:55:19.844","13.622200012207031","0","10.395000457763672","0","31.026199340820312","0"
"2025-07-09 16:00:20.745","13.636899948120117","0","10.354000091552734","0","31.028600692749023","0"
"2025-07-09 16:10:20.763","13.662500381469727","0","10.298999786376953","0","31.029300689697266","0"
"2025-07-09 16:15:20.652","13.694899559020996","0","10.258999824523926","0","31.025999069213867","0"
"2025-07-09 16:25:20.441","13.725000381469727","0","10.175999641418457","0","31.024599075317383","0"
"2025-07-09 16:30:20.360","13.731900215148926","0","10.178000450134277","0","31.031299591064453","0"
"2025-07-09 16:35:20.670","13.735099792480469","0","10.178000450134277","0","31.03219985961914","0"
"2025-07-09 16:40:20.544","13.757499694824219","0","10.192000389099121","0","31.021299362182617","0"
"2025-07-09 16:45:20.452","13.776700019836426","0","10.168999671936035","0","31.032800674438477","0"
"2025-07-09 16:50:20.692","13.7878999710083","0","10.222000122070312","0","31.0310001373291","0"
"2025-07-09 16:55:20.564","13.790800094604492","0","10.21500015258789","0","31.03350067138672","0"
"2025-07-09 17:00:20.464","13.805800437927246","0","10.137999534606934","0","31.021099090576172","0"
"2025-07-09 17:05:20.240","13.811200141906738","0","10.145000457763672","0","31.026599884033203","0"
"2025-07-09 17:10:19.886","13.841500282287598","0","10.180000305175781","0","31.032400131225586","0"
"2025-07-09 17:15:20.830","13.839500427246094","0","10.258000373840332","0","31.027999877929688","0"
"2025-07-09 17:20:19.932","13.872300148010254","0","10.210000038146973","0","31.029800415039062","0"
"2025-07-09 17:25:20.804","13.909099578857422","0","10.279999732971191","0","31.025100708007812","0"
"2025-07-09 17:30:20.694","14.03600025177002","0","10.392999649047852","0","31.027799606323242","0"
"2025-07-09 17:35:32.269","-9999.0","1","-9999.0","1","-9999.0","1"
"2025-07-09 17:40:20.140","14.137900352478027","0","10.685999870300293","0","31.03019905090332","0"
"2025-07-09 17:45:20.550","14.087400436401367","0","10.82800006866455","0","31.050899505615234","0"
"2025-07-09 17:50:19.307","14.03849983215332","0","10.902999877929688","0","31.047199249267578","0"
"2025-07-09 17:55:20.178","13.950200080871582","0","10.937000274658203","0","31.053600311279297","0"
"2025-07-09 18:00:20.126","13.907899856567383","0","10.918000221252441","0","31.050800323486328","0"
"2025-07-09 18:05:20.391","13.32859992980957","0","10.92199993133545","0","30.99340057373047","0"
"2025-07-09 18:10:20.261","13.373800277709961","0","10.696999549865723","0","30.99959945678711","0"
"2025-07-09 18:15:20.149","13.391200065612793","0","10.62399959564209","0","31.002899169921875","0"
"2025-07-09 18:20:20.504","13.45359992980957","0","10.5600004196167","0","31.011499404907227","0"
"2025-07-09 18:25:20.377","13.4753999710083","0","10.565999984741211","0","31.002099990844727","0"
"2025-07-09 18:30:20.320","13.353500366210938","0","10.567000389099121","0","31.008899688720703","0"
"2025-07-09 18:35:20.754","13.019000053405762","0","10.54699993133545","0","30.987499237060547","0"
"2025-07-09 18:45:19.881","13.212400436401367","0","10.218000411987305","0","30.991199493408203","0"
"2025-07-09 18:50:20.284","13.23330020904541","0","10.241000175476074","0","30.984899520874023","0"
"2025-07-09 18:55:20.153","13.08430004119873","0","10.265000343322754","0","30.970699310302734","0"
"2025-07-09 19:00:20.510","12.6141996383667","0","10.222999572753906","0","30.961999893188477","0"
"2025-07-09 19:10:21.379","12.591699600219727","0","9.880000114440918","0","30.947999954223633","0"
"2025-07-09 19:25:19.971","12.299400329589844","0","9.649999618530273","0","30.953500747680664","0"
"2025-07-09 19:30:19.863","12.203800201416016","0","9.548999786376953","0","30.946300506591797","0"
"2025-07-09 19:35:21.697","12.18970012664795","0","9.461999893188477","0","30.942399978637695","0"
"2025-07-09 19:40:21.204","12.161199569702148","0","9.418999671936035","0","30.944299697875977","0"
"2025-07-09 19:45:20.105","12.171699523925781","0","9.37399959564209","0","30.939800262451172","0"
"2025-07-09 19:50:21.269","12.108499526977539","0","9.354999542236328","0","30.934600830078125","0"
"2025-07-09 19:55:20.139","12.112199783325195","0","9.329999923706055","0","30.92970085144043","0"
"2025-07-09 20:00:20.520","12.127300262451172","0","9.347999572753906","0","30.93090057373047","0"
"2025-07-09 20:05:21.716","12.141500473022461","0","9.369000434875488","0","30.91360092163086","0"
"2025-07-09 20:10:21.423","12.159899711608887","0","9.4350004196167","0","30.912399291992188","0"
"2025-07-09 20:15:21.321","12.164400100708008","0","9.470000267028809","0","30.91550064086914","0"
