"time (UTC)","max velocity (m/s)","maxu_qc"
"2025-05-05 05:45:05.000","0.694692","0"
"2025-05-05 06:00:05.000","0.45037097","0"
"2025-05-05 06:15:05.000","0.42449966","0"
"2025-05-05 06:30:05.000","0.33833858","0"
"2025-05-05 06:45:05.000","0.19205207","0"
"2025-05-05 07:00:05.000","0.2925492","0"
"2025-05-05 07:15:05.000","0.11049434","0"
"2025-05-05 07:30:04.000","0.2512051","0"
"2025-05-05 07:45:04.000","0.12241324","0"
"2025-05-05 08:00:04.000","0.13778606","0"
"2025-05-05 08:15:04.000","0.22751707","0"
"2025-05-05 08:30:04.000","0.40909904","0"
"2025-05-05 08:45:04.000","0.38801286","0"
"2025-05-05 09:00:04.000","0.2642593","0"
"2025-05-05 09:15:04.000","0.3212865","0"
"2025-05-05 09:30:04.000","0.48723918","0"
"2025-05-05 09:45:04.000","0.70477587","0"
"2025-05-05 10:00:04.000","0.8647088","0"
"2025-05-05 10:15:04.000","0.944145","0"
"2025-05-05 10:30:04.000","0.97851586","0"
"2025-05-05 10:45:04.000","0.9580192","0"
"2025-05-05 11:00:04.000","0.9117066","0"
"2025-05-05 11:15:04.000","0.8842805","0"
"2025-05-05 11:30:04.000","0.84570265","0"
"2025-05-05 11:45:04.000","0.58015525","0"
"2025-05-05 12:00:04.000","0.5674901","0"
"2025-05-05 12:15:04.000","0.46466872","0"
"2025-05-05 12:30:04.000","0.41829297","0"
"2025-05-05 12:45:04.000","0.37630305","0"
"2025-05-05 13:00:04.000","0.27600363","0"
"2025-05-05 13:15:04.000","0.13122882","0"
"2025-05-05 13:30:04.000","0.083737694","0"
"2025-05-05 13:45:04.000","0.11186599","0"
"2025-05-05 14:00:04.000","0.13981774","0"
"2025-05-05 14:15:04.000","0.05020956","0"
"2025-05-05 14:30:04.000","0.15959011","0"
"2025-05-05 14:45:04.000","0.2920582","0"
"2025-05-05 15:00:04.000","0.43722075","0"
"2025-05-05 15:15:04.000","0.25471947","0"
"2025-05-05 15:30:04.000","0.06648308","0"
"2025-05-05 15:45:04.000","0.08731551","0"
"2025-05-05 16:00:04.000","0.07902532","0"
"2025-05-05 16:15:04.000","0.07433035","0"
"2025-05-05 16:30:04.000","0.09850889","0"
"2025-05-05 16:45:04.000","0.107335925","0"
