Number,Id,Datetime,Timestamp,Runtime,Type,Depth,Temperature,Heading,Roll,Pitch
80,82,2024-09-23 12:40:01,1727120401,799,p,0.34,23.9,179.9,-87.8,-0.6
81,83,2024-09-23 12:40:11,1727120411,809,p,0.34,23.9,179.9,-87.8,-0.6
82,84,2024-09-23 12:40:21,1727120421,819,p,0.34,23.9,179.9,-87.8,-0.6
83,85,2024-09-23 12:40:31,1727120431,829,p,0.33,23.9,179.9,-87.8,-0.6
84,86,2024-09-23 12:40:41,1727120441,839,p,0.34,23.9,179.9,-87.8,-0.6
85,87,2024-09-23 12:40:51,1727120451,849,p,0.34,23.9,179.9,-87.8,-0.6
86,88,2024-09-23 12:41:01,1727120461,859,p,0.34,23.9,179.9,-87.8,-0.6
87,89,2024-09-23 12:41:11,1727120471,869,p,0.34,23.9,179.9,-87.8,-0.6
88,90,2024-09-23 12:41:21,1727120481,879,p,0.34,23.9,179.9,-87.8,-0.6
89,91,2024-09-23 12:41:31,1727120491,889,p,0.34,23.9,179.9,-87.8,-0.6
90,92,2024-09-23 12:41:41,1727120501,899,p,0.34,23.9,179.9,-87.8,-0.6
91,93,2024-09-23 12:41:51,1727120511,909,p,0.34,23.9,179.9,-87.8,-0.6
92,94,2024-09-23 12:42:01,1727120521,919,p,0.34,23.9,179.9,-87.8,-0.6
93,95,2024-09-23 12:42:10,1727120530,928,p,0.33,24,179.9,-87.8,-0.6
94,96,2024-09-23 12:42:20,1727120540,938,p,0.34,24,179.9,-87.8,-0.6
95,97,2024-09-23 12:42:30,1727120550,948,p,0.34,24,179.9,-87.8,-0.6
96,98,2024-09-23 12:42:40,1727120560,958,p,0.34,24,179.9,-87.8,-0.6
97,99,2024-09-23 12:42:50,1727120570,968,p,0.34,24,179.9,-87.8,-0.6
98,100,2024-09-23 12:43:00,1727120580,978,p,0.33,24,179.9,-87.8,-0.6
99,101,2024-09-23 12:43:10,1727120590,988,p,0.34,24,179.9,-87.8,-0.6
100,102,2024-09-23 12:43:20,1727120600,998,p,0.34,24,179.9,-87.8,-0.6
101,103,2024-09-23 12:43:30,1727120610,1008,p,0.34,24,179.9,-87.8,-0.6
102,104,2024-09-23 12:43:40,1727120620,1018,p,0.34,24,179.9,-87.8,-0.6
103,105,2024-09-23 12:43:50,1727120630,1028,p,0.33,24,179.9,-87.8,-0.6
104,106,2024-09-23 12:44:00,1727120640,1038,p,0.34,24,179.9,-87.8,-0.6
105,107,2024-09-23 12:44:10,1727120650,1048,p,0.34,24,179.9,-87.8,-0.6
106,108,2024-09-23 12:44:20,1727120660,1058,p,0.34,24,179.9,-87.8,-0.6
107,109,2024-09-23 12:44:30,1727120670,1068,p,0.33,24,179.9,-87.8,-0.6
108,110,2024-09-23 12:44:40,1727120680,1078,p,0.34,24,179.9,-87.8,-0.6
109,111,2024-09-23 12:44:50,1727120690,1088,p,0.33,24,179.9,-87.8,-0.6
110,112,2024-09-23 12:45:00,1727120700,1098,p,0.34,24,179.9,-87.8,-0.6
111,113,2024-09-23 12:45:10,1727120710,1108,p,0.34,24,179.9,-87.8,-0.6
112,114,2024-09-23 12:45:20,1727120720,1118,p,0.34,24.1,179.9,-87.8,-0.6
113,115,2024-09-23 12:45:30,1727120730,1128,p,0.33,24.1,179.9,-87.8,-0.6
114,116,2024-09-23 12:45:40,1727120740,1138,p,0.33,24.1,179.9,-87.8,-0.6
115,117,2024-09-23 12:45:49,1727120749,1147,p,0.34,24.1,179.9,-87.8,-0.6
116,118,2024-09-23 12:45:59,1727120759,1157,p,0.34,24.1,179.9,-87.8,-0.6
117,119,2024-09-23 12:46:09,1727120769,1167,p,0.33,24.1,179.9,-87.8,-0.6
118,120,2024-09-23 12:46:19,1727120779,1177,p,0.33,24.1,179.9,-87.8,-0.6
119,121,2024-09-23 12:46:29,1727120789,1187,p,0.33,24.1,179.9,-87.8,-0.6
120,122,2024-09-23 12:46:39,1727120799,1197,p,0.33,24.1,179.9,-87.8,-0.6
121,123,2024-09-23 12:46:49,1727120809,1207,p,0.33,24.1,179.9,-87.8,-0.6
122,124,2024-09-23 12:46:59,1727120819,1217,p,0.33,24.1,179.9,-87.8,-0.6
123,125,2024-09-23 12:47:09,1727120829,1227,p,0.33,24.1,179.9,-87.8,-0.6
124,126,2024-09-23 12:47:19,1727120839,1237,p,0.33,24.1,179.9,-87.8,-0.6
125,127,2024-09-23 12:47:29,1727120849,1247,p,0.33,24.1,179.9,-87.8,-0.6
126,128,2024-09-23 12:47:39,1727120859,1257,p,0.33,24.1,179.9,-87.8,-0.6
127,129,2024-09-23 12:47:49,1727120869,1267,p,0.33,24.1,179.9,-87.8,-0.6
128,130,2024-09-23 12:47:59,1727120879,1277,p,0.33,24.1,179.9,-87.8,-0.6
129,131,2024-09-23 12:48:09,1727120889,1287,p,0.34,24.2,179.9,-87.8,-0.6
130,132,2024-09-23 12:48:19,1727120899,1297,p,0.33,24.2,179.9,-87.8,-0.6
131,133,2024-09-23 12:48:29,1727120909,1307,p,0.33,24.2,179.9,-87.8,-0.6
132,134,2024-09-23 12:48:39,1727120919,1317,p,0.33,24.2,179.9,-87.8,-0.6
133,135,2024-09-23 12:48:49,1727120929,1327,p,0.33,24.2,179.9,-87.8,-0.6
134,136,2024-09-23 12:48:59,1727120939,1337,p,0.33,24.2,179.9,-87.8,-0.6
135,137,2024-09-23 12:49:09,1727120949,1347,p,0.33,24.2,179.9,-87.8,-0.6
136,138,2024-09-23 12:49:19,1727120959,1357,p,0.33,24.2,179.9,-87.8,-0.6
137,139,2024-09-23 12:49:29,1727120969,1367,p,0.33,24.2,179.9,-87.8,-0.6
138,140,2024-09-23 12:49:38,1727120978,1376,p,0.33,24.2,179.9,-87.8,-0.6
139,141,2024-09-23 12:49:48,1727120988,1386,p,0.33,24.2,179.9,-87.8,-0.6
140,142,2024-09-23 12:49:58,1727120998,1396,p,0.33,24.2,179.9,-87.8,-0.6
141,143,2024-09-23 12:50:08,1727121008,1406,p,0.33,24.2,179.9,-87.8,-0.6
142,144,2024-09-23 12:50:18,1727121018,1416,p,0.33,24.2,179.9,-87.8,-0.6
143,145,2024-09-23 12:50:28,1727121028,1426,p,0.33,24.2,179.9,-87.8,-0.6
144,146,2024-09-23 12:50:38,1727121038,1436,p,0.33,24.2,179.9,-87.8,-0.6
145,147,2024-09-23 12:50:48,1727121048,1446,p,0.33,24.2,179.9,-87.8,-0.6
146,148,2024-09-23 12:50:58,1727121058,1456,p,0.33,24.2,179.9,-87.8,-0.6
147,149,2024-09-23 12:51:08,1727121068,1466,p,0.33,24.3,179.9,-87.8,-0.6
148,150,2024-09-23 12:51:18,1727121078,1476,p,0.33,24.3,179.9,-87.8,-0.6
149,151,2024-09-23 12:51:28,1727121088,1486,p,0.33,24.3,179.9,-87.8,-0.6
150,152,2024-09-23 12:51:38,1727121098,1496,p,0.33,24.3,179.9,-87.8,-0.6
151,153,2024-09-23 12:51:48,1727121108,1506,p,0.33,24.3,179.9,-87.8,-0.6
152,154,2024-09-23 12:51:58,1727121118,1516,p,0.33,24.3,179.9,-87.8,-0.6
153,155,2024-09-23 12:52:08,1727121128,1526,p,0.32,24.3,179.9,-87.8,-0.6
154,156,2024-09-23 12:52:18,1727121138,1536,p,0.33,24.3,179.9,-87.8,-0.6
155,157,2024-09-23 12:52:28,1727121148,1546,p,0.32,24.3,179.9,-87.8,-0.6
156,158,2024-09-23 12:52:38,1727121158,1556,p,0.33,24.3,179.9,-87.8,-0.6
157,159,2024-09-23 12:52:48,1727121168,1566,p,0.32,24.3,179.9,-87.8,-0.6
158,160,2024-09-23 12:52:58,1727121178,1576,p,0.32,24.3,179.9,-87.8,-0.6
159,161,2024-09-23 12:53:08,1727121188,1586,p,0.32,24.3,179.9,-87.8,-0.6
160,162,2024-09-23 12:53:17,1727121197,1595,p,0.32,24.3,179.9,-87.8,-0.6
161,163,2024-09-23 12:53:27,1727121207,1605,p,0.32,24.3,179.9,-87.8,-0.6
162,164,2024-09-23 12:53:37,1727121217,1615,p,0.33,24.3,179.9,-87.8,-0.6
163,165,2024-09-23 12:53:47,1727121227,1625,p,0.33,24.3,179.9,-87.8,-0.6
164,166,2024-09-23 12:53:57,1727121237,1635,p,0.32,24.4,179.9,-87.8,-0.6
165,167,2024-09-23 12:54:07,1727121247,1645,p,0.33,24.4,179.9,-87.8,-0.6
166,168,2024-09-23 12:54:17,1727121257,1655,p,0.32,24.4,179.9,-87.8,-0.6
167,169,2024-09-23 12:54:27,1727121267,1665,p,0.32,24.4,179.9,-87.8,-0.6
168,170,2024-09-23 12:54:37,1727121277,1675,p,0.32,24.4,179.9,-87.8,-0.6
169,171,2024-09-23 12:54:47,1727121287,1685,p,0.32,24.4,179.9,-87.8,-0.6
170,172,2024-09-23 12:54:57,1727121297,1695,p,0.33,24.4,179.9,-87.8,-0.6
171,173,2024-09-23 12:55:07,1727121307,1705,p,0.32,24.4,179.9,-87.8,-0.6
172,174,2024-09-23 12:55:17,1727121317,1715,p,0.32,24.4,179.9,-87.8,-0.6
173,175,2024-09-23 12:55:27,1727121327,1725,p,0.32,24.4,179.9,-87.8,-0.6
174,176,2024-09-23 12:55:37,1727121337,1735,p,0.32,24.4,179.9,-87.8,-0.6
175,177,2024-09-23 12:55:47,1727121347,1745,p,0.32,24.4,179.9,-87.8,-0.6
176,178,2024-09-23 12:55:57,1727121357,1755,p,0.32,24.4,179.9,-87.8,-0.6
177,179,2024-09-23 12:56:07,1727121367,1765,p,0.32,24.4,179.9,-87.8,-0.6
178,180,2024-09-23 12:56:17,1727121377,1775,p,0.33,24.4,179.9,-87.8,-0.6
179,181,2024-09-23 12:56:27,1727121387,1785,p,0.32,24.4,179.9,-87.8,-0.6
180,182,2024-09-23 12:56:37,1727121397,1795,p,0.32,24.4,179.9,-87.8,-0.6
181,183,2024-09-23 12:56:47,1727121407,1805,p,0.32,24.4,91.9,-88.1,-0.1
182,184,2024-09-23 12:56:57,1727121417,1815,p,0.32,24.4,91.9,-87.8,-0.1
183,185,2024-09-23 12:57:06,1727121426,1824,p,0.32,24.5,91.9,-87.8,-0.1
184,186,2024-09-23 12:57:10,1727121430,1828,p,0,0,0,0,0
